id,elv3_window_u_value,elv3_window_shgc,elv3_window_transmittance,ext_wall_rsi,ground_floor_elevation_3_wwr,slab_on_grade_ffactor,roof_rsi,air_infiltration_rate_ventilation_on,air_infiltration_rate_ventilation_off,single_patron_door_infiltration,backdoor_rsi,roof_solar_absorptance,roof_thermal_absorptance,building_orientation,building_depth,ground_floor_height,large_store_width,small_store_width,ahu_motor_efficiency,ahu_burner_efficiency,cooling_cop,ahu_fan_speeds,ahu_fan_efficiency,ahu_fan_pressure_rise,economizer_type,exhaust_air_heat_recovery,temp_setpoint_heating_occupied,temp_setpoint_cooling_occupied,temp_setpoint_heating_setback,temp_setpoint_cooling_setback,supply_air_temp_heating,supply_air_temp_cooling,outdoor_air_flow_per_area,exterior_lighting_w,exterior_lighting_sch,ground_allowance_lpd,ground_lpd,lighting_occ_sensor,equipment_power_density,hot_water_skin_loss,water_heater_efficiency,hot_water_peak_flow,large_max_occupant_density,small_max_occupant_density
70,3.079,0.662,0.502,3.4868,0.5,1.8602,9.5385,0.38,0.000248,0.106634,0.5584,0.72,0.46,35.224,99.207,9.308,10.278,3.126,0.613,0.6106,4.60467,1,0.6057,741.3,4,2,23.61,25.44,1.1,5.35,42.7,11.9,0.0002505,4252.12317778666,0,6.0,18.016,0,7.844,1.9011,0.79,1.05e-06,66,9
71,3.98,0.59,0.892,4.082,0.34,2.9619,8.0374,0.32,0.000143,0.060235,0.3989,0.24,0.33,24.2604,68.784,8.908,7.963,6.567,0.981,0.9399,4.81395,0,0.6891,1013.8,1,0,22.27,25.64,2.55,0.72,41.8,10.5,0.0003022,12837.653420730876,0,6.244,15.996,0,5.882,1.9284,0.79,1.2e-06,75,37
72,5.783,0.748,0.328,5.7656,0.53,0.8016,8.5223,0.25,0.000495,0.093362,0.9707,0.26,0.74,-45.051,39.098,7.48,16.215,3.402,0.795,0.7133,4.95933,1,0.6991,1144.1,3,2,20.31,26.71,1.8,0.1,49.4,12.3,0.0003912,12757.25634189249,0,7.56,18.196,0,14.063,0.9767,1.0,1.19e-06,30,26
73,4.604,0.764,0.8,4.5159,0.53,0.5838,9.2022,0.24,0.000695,0.102102,0.9473,0.51,0.55,75.6621,76.449,6.658,10.598,5.441,0.698,0.6123,3.63071,0,0.623,1346.2,2,1,23.71,26.84,5.72,1.97,42.1,14.2,0.0003117,12798.986674655225,1,1.611,9.097,0,9.31,2.6981,0.65,1.67e-06,69,22
74,4.744,0.539,0.466,5.4428,0.72,1.4497,3.5567,0.45,0.000521,0.14545,0.869,0.58,0.29,52.1682,47.277,4.427,12.193,3.435,0.715,0.9339,4.42033,2,0.5811,1393.9,1,0,20.0,26.9,1.27,3.17,36.1,12.3,0.001781,6350.000592840711,1,10.084,11.255,0,9.328,1.3515,0.96,1.2e-06,38,33
75,6.07,0.312,0.697,1.4728,0.74,2.9459,8.3015,0.22,0.000418,0.12496,0.5915,0.66,0.65,67.2022,37.903,3.535,14.309,3.672,0.874,0.8221,3.03056,0,0.8382,1291.6,3,1,21.9,25.89,4.84,2.71,32.4,18.0,0.0018768,2019.5007549966883,0,10.037,16.21,0,12.772,1.9348,0.93,1.17e-06,27,26
76,5.72,0.756,0.38,0.3597,0.39,0.5994,6.4193,0.31,0.000206,0.107882,0.538,0.35,0.26,51.3681,31.947,8.525,8.714,3.961,0.659,0.6133,3.5738,2,0.6435,1143.6,4,1,21.33,26.65,1.3,5.03,33.0,15.2,0.000244,6337.923825134534,1,9.071,13.076,0,6.216,2.952,0.69,1.41e-06,70,23
77,6.949,0.328,0.588,2.1013,0.31,2.1291,8.7332,0.35,0.000202,0.130861,0.3881,0.41,0.6,-18.139,71.367,4.311,15.547,3.474,0.864,0.8561,3.57544,2,0.8215,998.7,1,1,23.59,24.33,4.54,3.85,34.0,17.8,0.001105,4617.9013410646285,1,1.129,10.354,0,14.09,2.4853,0.69,1.64e-06,72,8
78,1.8,0.333,0.496,2.8841,0.49,1.771,8.2492,0.36,0.000293,0.101135,0.4515,0.33,0.26,19.6152,36.38,6.945,6.926,6.267,0.907,0.8434,5.34977,0,0.5036,842.2,3,2,22.37,23.58,5.42,1.63,45.8,10.0,0.0016061,9220.818929272828,1,0.154,18.89,1,11.912,0.9725,0.92,1.29e-06,69,23
79,2.834,0.547,0.587,3.4993,0.34,1.3204,5.5337,0.44,0.000244,0.089984,0.8568,0.23,0.34,-38.8996,30.815,4.265,13.163,6.425,0.933,0.6443,4.1894,0,0.5453,812.1,2,2,18.5,21.37,3.52,2.97,36.4,12.5,0.0012743,11892.111630967178,0,7.371,16.913,0,11.811,1.731,0.67,1.11e-06,29,28
80,2.528,0.442,0.239,1.1512,0.82,2.3417,5.9339,0.44,0.000463,0.126321,0.6913,0.25,0.58,-89.3531,82.368,2.947,9.069,4.962,0.992,0.9194,4.31002,0,0.8254,1210.8,3,1,22.97,24.57,0.46,0.79,41.2,16.7,0.0009291,5541.91282898704,0,10.802,14.275,1,2.84,0.7108,0.85,1.39e-06,109,40
81,6.518,0.599,0.599,2.7443,0.26,1.2542,11.358,0.47,0.000464,0.121017,0.591,0.8,0.43,-47.6318,44.029,3.557,6.835,7.84,0.657,0.8867,4.28465,1,0.6712,727.3,0,0,18.15,24.32,4.51,4.41,32.7,14.2,0.0008511,9679.111834798787,1,9.532,8.255,0,5.858,1.8135,0.88,1.58e-06,84,21
82,2.066,0.48,0.835,5.7827,0.61,2.2747,10.0412,0.28,0.000358,0.11076,0.137,0.75,0.36,35.3678,45.871,5.513,17.704,7.041,0.831,0.8463,4.67155,2,0.8079,1117.0,1,0,19.31,26.7,4.28,0.97,42.0,10.9,0.0011774,10972.4243022106,0,7.995,5.241,0,13.438,2.1438,0.83,1.26e-06,94,25
83,6.189,0.396,0.159,5.6362,0.5,2.1301,2.9147,0.4,0.000498,0.067159,0.6687,0.36,0.41,-48.0207,14.273,6.411,6.469,3.184,0.614,0.708,4.97858,2,0.7939,1296.9,4,2,24.25,24.36,0.59,0.3,48.4,17.4,0.0015615,8641.35188056078,1,7.792,10.054,0,6.514,2.5774,0.87,1.45e-06,80,13
84,1.969,0.29,0.375,0.8014,0.42,2.2434,10.3658,0.39,0.00035,0.124798,0.483,0.21,0.84,-19.899,59.426,3.199,18.59,6.323,0.836,0.6207,3.6378,1,0.6773,333.5,0,2,22.53,24.1,4.35,0.51,40.1,10.2,0.0004188,9335.012237162075,1,0.258,19.857,0,11.831,2.7535,0.65,1.12e-06,43,32
85,3.453,0.458,0.74,5.5375,0.32,1.7736,10.6137,0.33,0.000235,0.10335,0.8521,0.28,0.37,-87.7818,71.922,8.33,15.031,3.339,0.91,0.7499,3.84155,1,0.807,482.2,2,2,24.51,25.23,1.03,5.87,36.9,10.8,0.0003771,9639.683447936044,0,1.568,8.533,0,10.838,1.3701,0.67,1.66e-06,81,3
86,4.817,0.603,0.497,1.075,0.38,2.7242,8.9932,0.44,0.000549,0.09482,0.9183,0.57,0.82,-42.6717,24.9,8.082,18.461,6.729,0.96,0.6024,4.04663,0,0.6922,1429.3,0,0,22.1,26.1,2.19,0.24,34.4,16.2,0.0013788,2460.432497341535,1,0.631,17.287,0,14.187,2.3418,0.68,1.16e-06,112,22
87,6.44,0.72,0.493,3.4298,0.62,1.5511,8.0499,0.29,0.000495,0.053721,0.24,0.74,0.28,47.5292,66.278,9.48,15.577,3.924,0.664,0.7375,5.40575,2,0.6121,1320.0,1,0,24.6,25.65,1.14,2.61,32.5,17.1,0.0008479,13644.088401666131,1,2.97,16.972,1,3.927,2.7542,0.78,1.42e-06,67,2
88,5.056,0.399,0.247,2.9592,0.52,0.9859,5.2366,0.3,0.000648,0.103157,0.2369,0.36,0.82,-12.4532,11.163,7.256,12.582,4.842,0.937,0.6021,3.45232,0,0.5134,1305.6,4,2,24.79,25.26,2.4,5.76,46.7,12.7,0.0019559,3966.643589567101,1,10.432,6.622,1,3.945,0.6643,0.98,1.41e-06,45,9
89,6.407,0.715,0.527,4.0988,0.27,2.7435,11.5923,0.45,0.000325,0.129201,0.8044,0.88,0.43,46.8114,84.193,4.481,19.879,6.123,0.678,0.7248,4.44064,0,0.6915,1202.0,2,0,22.27,24.95,0.35,2.76,41.0,13.1,0.0012428,9714.577848521294,0,10.055,11.119,0,13.158,2.2668,0.69,1.9e-06,91,30
90,3.748,0.396,0.377,5.1382,0.36,2.1902,10.9428,0.57,0.000295,0.128021,0.8201,0.69,0.81,2.938,29.895,5.037,8.905,6.093,0.816,0.9306,3.35836,1,0.7077,1484.9,2,1,24.67,26.53,2.26,1.42,31.7,11.1,0.001401,11346.046592859911,1,10.639,11.019,1,9.603,1.6415,0.68,1.62e-06,76,25
91,3.521,0.252,0.732,2.5788,0.33,0.6729,5.0907,0.48,0.00017,0.079919,0.4762,0.43,0.73,-30.077,91.61,6.21,8.883,6.059,0.8,0.655,4.04972,1,0.7192,1001.0,1,1,21.97,24.13,4.19,1.18,44.2,15.3,0.0007357,4470.633868958868,0,11.574,9.874,1,12.817,1.4889,0.76,1.93e-06,114,30
92,4.247,0.522,0.181,6.1503,0.53,1.0295,3.9786,0.47,0.00041,0.137235,0.1891,0.52,0.81,59.1563,87.472,5.42,16.322,3.879,0.828,0.8729,3.68522,2,0.5986,643.2,1,1,19.98,22.17,2.91,3.84,44.7,16.0,0.00185,3128.83970229682,0,1.761,18.895,1,14.752,1.7323,0.84,1.74e-06,80,22
93,6.061,0.344,0.401,3.9144,0.7,1.1336,5.0611,0.31,0.000138,0.104079,0.5451,0.82,0.29,69.8586,69.125,5.888,14.242,5.351,0.916,0.7016,4.57828,2,0.8435,384.9,2,1,23.03,26.7,0.6,4.88,38.8,13.5,0.0005675,12126.711055994194,1,6.741,6.839,0,6.822,1.9675,0.72,1.26e-06,96,36
94,2.853,0.754,0.79,6.4502,0.53,1.8659,6.6736,0.3,0.000514,0.131143,0.9666,0.69,0.51,-31.4602,63.676,2.958,6.431,7.755,0.871,0.9465,4.33073,2,0.5868,1137.9,4,0,22.84,24.3,3.67,0.68,37.6,16.9,0.0014185,13021.487788710436,1,9.041,19.893,0,7.956,2.9007,0.93,1.64e-06,94,26
95,3.526,0.689,0.355,1.8108,0.94,2.4477,2.67,0.37,0.000335,0.130801,0.1206,0.3,0.66,57.7444,62.495,2.575,14.315,7.048,0.88,0.6055,4.33412,0,0.5323,308.8,4,1,19.41,21.96,2.61,4.59,30.6,17.1,0.0007219,4554.228696804559,0,10.991,7.478,1,9.495,2.3485,0.76,1.13e-06,103,30
96,5.602,0.39,0.686,2.8103,0.3,0.7536,2.5804,0.29,0.000218,0.09993,0.13,0.65,0.27,65.0041,40.356,6.794,19.085,3.218,0.863,0.803,4.88013,0,0.5844,749.3,2,2,23.95,25.76,2.55,4.13,34.1,15.4,0.0007004,5689.155586105901,1,7.662,7.853,0,2.369,1.7366,0.88,1.15e-06,78,38
97,2.614,0.516,0.35,6.9534,0.57,2.0986,5.8602,0.57,0.000627,0.055571,0.2667,0.33,0.51,75.8984,12.76,6.547,8.255,4.149,0.895,0.9092,3.61163,2,0.6204,1349.6,0,1,19.08,26.09,0.95,5.44,37.2,16.1,0.0004118,4375.036130394011,1,10.528,14.331,1,13.922,2.9751,0.69,1.88e-06,110,16
98,6.966,0.752,0.319,4.434,0.59,0.83,7.8388,0.57,0.000214,0.054651,0.6969,0.67,0.6,-47.5596,79.606,4.149,16.372,4.587,0.972,0.7693,4.39799,1,0.6143,972.0,4,0,22.84,26.48,1.57,1.96,32.5,15.0,0.0017004,10659.724095063204,1,5.363,19.239,0,3.243,1.8321,0.7,1.52e-06,33,17
99,2.483,0.548,0.614,4.2451,0.27,1.1009,11.9533,0.42,0.000397,0.079206,0.7282,0.66,0.72,87.7704,52.243,7.908,6.342,6.999,0.666,0.9017,4.60818,1,0.6789,787.8,2,0,18.71,23.38,4.71,1.47,32.6,11.6,0.0014776,12460.284235987458,0,7.7,17.239,0,1.013,1.2335,0.98,1.66e-06,113,39
100,4.883,0.679,0.123,4.9753,0.49,1.8175,9.9319,0.5,0.000325,0.064657,0.1108,0.45,0.3,23.3758,76.562,5.414,17.434,3.56,0.687,0.6881,4.01759,2,0.8017,1456.6,1,0,23.46,24.99,0.87,5.77,49.6,12.0,0.0007531,2501.776772524481,0,0.736,5.353,0,6.814,0.731,0.95,1.67e-06,54,18
101,5.911,0.224,0.821,5.7796,0.32,2.9906,4.3426,0.22,0.000334,0.099036,0.9765,0.82,0.34,16.4861,82.18,9.512,9.788,6.27,0.815,0.8123,4.12947,0,0.6802,392.4,0,1,21.37,22.09,5.4,0.4,36.3,12.5,0.0006731,10383.85536446966,1,2.999,15.504,1,5.431,2.5034,0.97,1.71e-06,71,25
102,2.701,0.666,0.269,0.2622,0.76,0.5032,7.5715,0.46,0.000498,0.064491,0.6375,0.46,0.23,9.6017,99.383,2.627,18.279,4.76,0.779,0.9239,4.65249,2,0.5438,1116.4,3,2,24.67,25.28,3.97,0.53,48.8,14.7,0.0016202,5278.277201085479,0,6.047,15.575,1,14.476,2.3624,0.82,1.8e-06,40,17
103,4.135,0.624,0.56,4.0034,0.63,0.8217,6.3372,0.34,0.000198,0.134027,0.9726,0.77,0.63,28.4129,57.876,3.0,17.291,7.759,0.712,0.6123,5.48291,0,0.646,1061.7,2,2,24.22,25.76,4.4,3.56,40.5,17.9,0.0006647,4580.46679393583,0,3.594,17.121,0,6.161,2.1331,0.93,1.76e-06,94,37
104,3.803,0.468,0.84,0.878,0.46,2.23,9.4372,0.23,0.00014,0.091165,0.5883,0.25,0.64,-19.3094,20.962,9.671,11.235,4.596,0.854,0.9388,3.97677,2,0.7592,846.4,0,1,22.44,23.09,4.22,3.11,38.5,16.0,0.0007769,6058.624291792517,0,2.728,6.959,0,7.337,1.9663,0.96,1.3e-06,55,5
105,2.161,0.477,0.246,5.913,0.35,2.4022,7.6316,0.6,0.000163,0.06776,0.5432,0.51,0.43,86.0593,47.034,6.589,6.205,5.773,0.648,0.883,3.76831,2,0.5312,1452.6,3,2,22.23,26.23,3.78,4.93,30.9,12.6,0.0014204,9587.333773844624,0,3.316,13.874,1,11.984,1.6764,0.75,1.21e-06,101,19
106,6.268,0.742,0.263,5.7093,0.83,1.5119,3.2593,0.36,0.00069,0.096786,0.4607,0.63,0.22,84.6841,56.337,2.845,15.376,3.847,0.66,0.8406,5.23037,2,0.8359,374.2,0,1,20.73,25.66,0.08,3.14,43.2,17.2,0.0006903,8326.980312029526,1,5.527,10.088,0,13.771,0.8481,0.74,1.84e-06,61,31
107,6.071,0.518,0.791,5.3261,0.55,2.7905,7.6285,0.45,0.000236,0.083245,0.4987,0.49,0.81,-48.948,55.469,4.819,9.044,7.017,0.887,0.9336,4.42297,2,0.6035,481.5,3,2,18.91,21.69,0.29,3.66,45.9,13.0,0.000674,7359.155601936531,1,9.089,18.749,1,9.118,1.2756,0.92,1.38e-06,51,40
108,6.399,0.768,0.454,1.0855,0.52,2.7115,7.4451,0.58,0.000388,0.10745,0.8185,0.52,0.52,-1.7874,16.545,9.991,8.99,7.0,0.622,0.6756,4.32395,1,0.515,1061.5,0,0,21.95,22.25,2.15,4.32,47.6,15.5,0.0014687,2234.6443322593177,0,0.226,8.888,1,3.193,1.8764,0.86,1.6e-06,32,15
109,1.834,0.358,0.156,6.4072,0.28,1.5686,8.121,0.29,0.000339,0.134649,0.1049,0.51,0.54,32.2491,31.339,7.334,16.671,6.771,0.814,0.8199,5.45321,2,0.5689,929.6,0,0,23.22,25.4,1.24,5.73,37.2,13.9,0.0019237,6512.546575947686,1,11.109,8.398,1,1.164,2.0147,0.87,1.05e-06,58,32
110,4.418,0.472,0.758,5.7129,0.37,0.6531,3.4009,0.24,0.000506,0.090786,0.924,0.53,0.48,69.824,59.679,6.901,10.731,3.839,0.815,0.7667,3.08114,0,0.5116,1041.6,0,2,18.63,23.85,4.1,3.47,42.2,17.1,0.0006353,10619.407575296233,1,8.95,17.501,1,13.062,0.7095,0.93,1.84e-06,102,23
111,4.59,0.784,0.691,5.7168,0.61,1.1025,2.9982,0.46,0.000652,0.105981,0.3145,0.26,0.43,33.6491,36.901,7.852,19.358,6.195,0.755,0.8348,4.51762,0,0.6788,708.0,0,0,18.25,25.24,4.63,3.88,43.0,12.3,0.0013374,13597.673039555895,0,3.42,16.309,1,5.237,2.5456,0.76,1.81e-06,29,40
112,4.499,0.243,0.738,2.8702,0.31,2.3153,8.1682,0.55,0.000284,0.137254,0.3127,0.73,0.4,-3.2369,77.417,5.256,11.979,7.83,0.95,0.7213,5.41449,0,0.8007,857.8,2,0,20.02,23.15,5.23,3.19,35.7,15.2,0.0019648,8212.423288717326,1,8.159,16.102,1,6.174,2.5615,0.87,1.72e-06,106,11
113,6.391,0.788,0.455,2.3515,0.49,1.7674,3.0252,0.51,0.000432,0.051265,0.3799,0.33,0.73,-35.8281,15.648,8.289,12.707,3.598,0.605,0.7008,4.74709,2,0.6316,361.3,1,2,20.28,20.9,1.34,0.93,32.6,17.1,0.000833,8282.966914857574,0,11.486,5.758,1,9.065,2.3159,0.82,1.81e-06,117,18
114,1.773,0.46,0.179,6.0191,0.61,2.7047,3.9406,0.56,0.000168,0.149909,0.56,0.34,0.24,1.3067,59.266,5.487,6.565,7.77,0.666,0.8419,4.68507,0,0.5505,1117.6,0,2,21.25,24.84,5.85,5.48,41.9,15.9,0.000252,4061.7731666594595,1,1.557,7.091,1,9.012,1.1866,0.86,1.07e-06,45,19
115,4.257,0.332,0.209,6.9453,0.55,2.7383,8.1459,0.2,0.000558,0.096004,0.3487,0.42,0.48,-4.6254,42.604,9.156,14.495,3.149,0.881,0.9045,3.74681,2,0.6082,884.2,1,1,21.68,23.95,2.89,5.01,42.9,15.4,0.0002575,3709.2916094326565,0,10.874,12.389,1,11.59,2.9909,0.98,1.33e-06,32,9
116,5.978,0.285,0.645,5.7847,0.53,1.3906,11.3794,0.48,0.00032,0.149454,0.9558,0.62,0.44,51.9741,43.216,3.983,14.9,4.762,0.716,0.9562,4.28623,1,0.7255,815.0,2,0,24.59,26.17,5.22,4.47,34.3,13.2,0.0011606,3217.1111563013214,0,1.734,19.556,0,7.954,1.742,0.67,1.79e-06,69,38
117,4.924,0.751,0.811,5.1388,0.35,0.8636,3.4297,0.21,0.000187,0.140076,0.4514,0.31,0.4,32.7113,86.512,4.576,18.644,4.08,0.877,0.6456,3.50882,2,0.5915,1487.4,1,1,20.75,24.55,0.2,0.26,45.7,15.7,0.0015763,13208.096596607977,1,5.293,10.208,1,12.071,2.1589,0.66,1.66e-06,91,28
118,3.451,0.592,0.61,1.2384,0.77,1.1868,2.8467,0.41,0.00022,0.103394,0.7667,0.25,0.81,-77.1965,88.868,3.312,17.822,4.475,0.858,0.807,4.60302,1,0.5008,1450.6,3,0,24.2,26.51,2.48,2.12,46.9,14.3,0.000471,8418.930713353446,1,6.416,6.427,1,6.027,1.684,0.68,1.03e-06,83,20
119,6.918,0.709,0.302,4.2525,0.41,2.6111,3.5687,0.31,0.000343,0.106597,0.1562,0.24,0.76,-26.5175,26.266,3.003,17.059,6.103,0.826,0.6572,4.02798,0,0.8546,1022.3,2,2,21.67,24.01,2.59,5.84,39.5,11.0,0.0018024,8292.763750341446,1,3.709,14.15,1,12.118,0.9747,0.71,1.27e-06,73,12
120,5.094,0.441,0.138,2.9858,0.39,1.9419,11.512,0.41,0.000182,0.124566,0.592,0.58,0.79,-30.7095,49.198,3.44,18.666,3.034,0.609,0.8219,3.71758,2,0.7773,947.3,1,1,23.56,26.15,4.75,5.25,44.8,14.5,0.0010802,3634.941003691997,1,8.213,14.788,1,5.8,0.9854,0.81,1.28e-06,77,31
121,4.372,0.597,0.189,2.2593,0.45,1.0982,7.0711,0.37,0.000498,0.137675,0.2314,0.29,0.76,39.9553,82.109,2.733,10.268,3.427,0.63,0.6321,3.06002,0,0.8011,955.3,1,0,20.95,22.78,1.1,3.84,36.9,16.4,0.0015582,10442.651659468913,0,9.756,8.169,1,12.375,1.0433,0.8,1.98e-06,60,40
122,6.09,0.795,0.157,5.0204,0.7,1.3496,3.6742,0.47,0.00059,0.073302,0.2577,0.44,0.4,60.2527,96.663,4.167,8.652,4.643,0.98,0.7906,4.37423,0,0.5766,1115.6,1,2,18.11,25.05,2.34,2.8,32.1,17.5,0.0005452,5050.015252795344,1,10.149,17.424,0,4.0,2.2508,1.0,1.57e-06,97,10
123,2.963,0.673,0.278,5.7621,0.43,2.2193,11.6405,0.54,0.000138,0.138455,0.9305,0.3,0.31,49.8074,73.574,7.113,13.291,3.872,0.909,0.9505,4.28801,1,0.5504,1475.2,3,0,21.42,25.84,2.56,5.66,33.3,13.5,0.0006919,13261.132255786553,0,4.318,13.655,0,4.442,1.0138,0.73,1.37e-06,79,14
124,4.201,0.419,0.178,5.7297,0.34,2.5952,7.2793,0.41,0.000159,0.128607,0.1801,0.82,0.2,57.2696,27.504,3.733,19.443,5.696,0.727,0.8159,3.05476,0,0.6784,953.0,4,1,24.44,26.68,2.24,4.41,40.3,17.1,0.000924,2115.2798196690014,1,6.307,8.035,1,7.385,0.8461,0.83,1.37e-06,58,17
125,5.305,0.586,0.833,1.246,0.26,1.3792,4.9416,0.26,0.000598,0.143292,0.6831,0.76,0.24,-27.7297,23.824,4.01,17.762,3.545,0.992,0.6447,3.3847,0,0.7053,1443.5,2,0,20.46,26.27,2.84,0.3,49.2,15.2,0.0002606,9353.874035646755,1,4.15,13.009,0,2.493,1.1076,0.91,1.15e-06,83,2
126,1.357,0.722,0.596,0.6246,0.27,2.4789,8.1295,0.26,0.0003,0.108013,0.9371,0.75,0.62,47.3159,23.815,5.238,12.494,3.298,0.85,0.8872,5.14889,0,0.6757,1272.8,2,2,24.17,26.79,3.88,5.98,31.6,15.7,0.0017603,3956.098965665691,1,7.233,15.535,0,8.588,1.1764,0.91,1.87e-06,67,14
127,2.122,0.502,0.535,5.5838,0.3,2.1376,4.2626,0.32,0.000342,0.140109,0.2655,0.71,0.88,-64.0838,41.584,6.334,19.642,3.445,0.713,0.6519,4.2002,2,0.5269,682.8,1,2,22.72,25.1,1.52,0.91,31.7,10.1,0.0017564,2050.9442983539616,0,3.752,18.144,1,2.094,2.5695,0.65,1.52e-06,107,21
128,4.846,0.617,0.871,0.7703,0.55,1.6404,11.4493,0.56,0.000202,0.097551,0.9886,0.68,0.36,-63.2178,43.097,9.294,17.975,3.471,0.836,0.6733,5.11508,0,0.6236,659.5,2,1,20.94,26.86,0.6,2.63,42.6,15.9,0.0002836,3631.579438026318,1,5.878,6.139,1,7.99,1.3551,0.65,1.07e-06,88,9
129,1.321,0.765,0.825,3.6757,0.48,1.4746,9.7745,0.55,0.00063,0.085679,0.5008,0.33,0.7,-88.8153,17.636,8.24,6.561,4.351,0.672,0.6811,5.11333,1,0.7096,1345.0,0,0,18.86,21.24,5.84,5.0,33.0,16.2,0.0009835,4263.825054482581,1,10.475,19.949,1,13.858,2.3763,0.97,1.75e-06,50,18
130,4.984,0.222,0.316,0.9612,0.44,2.6402,7.9616,0.59,0.000156,0.089284,0.4772,0.51,0.69,-75.8076,38.517,6.178,10.089,3.188,0.746,0.9189,3.9013,1,0.5818,1370.9,2,1,20.2,26.7,2.73,2.31,31.8,17.1,0.0012035,2565.9384298384784,1,6.824,13.948,1,10.873,1.6194,0.91,2e-06,67,35
131,2.679,0.54,0.272,5.0172,0.33,1.6447,10.547,0.39,0.000327,0.130432,0.8728,0.63,0.44,-86.2586,28.012,4.288,19.722,6.262,0.6,0.8058,4.47543,1,0.8043,825.9,3,1,19.58,23.68,3.59,5.71,36.8,10.6,0.0012121,5537.253815022894,1,2.64,5.264,0,12.262,1.781,0.86,1.17e-06,86,33
132,1.268,0.449,0.475,0.7988,0.65,2.9415,9.3473,0.42,0.00046,0.141225,0.158,0.33,0.55,-23.7263,60.006,6.991,9.219,7.207,0.749,0.8466,3.39213,2,0.7578,986.4,3,1,20.3,25.62,5.3,5.99,38.3,14.8,0.0002391,13225.43675963493,0,4.034,13.59,1,2.938,1.4774,0.69,1.3e-06,63,37
133,5.271,0.328,0.158,1.5184,0.45,2.5943,5.8921,0.3,0.000431,0.111426,0.4956,0.2,0.86,-67.2991,87.43,9.623,9.876,5.453,0.773,0.6907,3.94286,2,0.8305,1099.5,1,1,23.34,26.04,0.19,3.3,48.4,17.4,0.0003824,7785.533945003426,0,0.409,16.424,0,4.826,1.2262,0.66,1.66e-06,49,7
134,5.275,0.325,0.767,2.2978,0.62,2.2023,2.472,0.28,0.00011,0.094597,0.4454,0.73,0.27,76.8914,13.856,5.665,19.851,6.275,0.698,0.9118,3.69779,2,0.501,1251.3,4,0,21.33,25.91,5.2,5.32,44.7,14.5,0.001855,4847.311333870575,0,2.757,12.92,1,4.304,2.8123,0.73,1.28e-06,76,28
135,5.688,0.284,0.176,6.9622,0.43,1.073,11.3363,0.56,0.000356,0.139823,0.4434,0.65,0.88,36.3887,91.024,3.262,14.543,3.647,0.921,0.7486,5.1656,2,0.7202,811.2,2,1,22.56,25.23,4.93,5.52,33.5,13.9,0.001156,3564.09421385288,0,4.247,12.26,1,9.81,1.8976,0.88,1.5e-06,89,29
136,3.473,0.629,0.134,4.8141,0.44,2.9244,2.5711,0.38,0.000412,0.066209,0.3551,0.78,0.6,49.0763,72.824,8.156,16.187,4.72,0.723,0.8977,5.2041,1,0.6848,1246.7,1,0,22.26,25.14,5.45,2.71,41.0,12.2,0.0009401,8854.166614474909,1,11.656,7.58,1,3.456,2.9442,0.94,1.84e-06,102,28
137,1.84,0.475,0.514,2.595,0.56,1.441,3.6127,0.43,0.000306,0.145206,0.9291,0.6,0.52,-89.382,53.269,3.492,7.943,6.049,0.689,0.749,4.00591,0,0.7992,1164.5,2,2,21.98,26.4,5.45,1.15,42.8,17.6,0.0016125,6858.229574826025,0,10.504,19.447,1,7.391,1.9224,0.89,1.08e-06,36,9
138,3.266,0.407,0.359,6.8631,0.49,0.9891,5.2763,0.31,0.000607,0.059564,0.831,0.73,0.44,2.4573,25.744,3.109,14.939,5.398,0.657,0.6307,3.81158,2,0.7832,1089.2,2,0,19.36,22.19,5.53,5.56,43.7,16.6,0.0009697,6845.468648876855,1,4.049,19.632,1,14.073,1.529,0.81,1.53e-06,24,36
139,3.752,0.606,0.483,1.8527,0.73,2.8883,7.4949,0.6,0.000524,0.09788,0.4716,0.47,0.28,50.5722,66.063,3.435,18.225,3.732,0.882,0.7521,4.20944,2,0.6123,1124.3,3,2,19.92,25.5,1.48,0.76,34.9,14.8,0.0008283,6080.596438132314,1,4.757,5.709,1,1.913,2.9392,0.77,1.09e-06,46,13
140,4.277,0.506,0.609,5.611,0.5,0.9113,11.1346,0.57,0.000335,0.064666,0.1977,0.39,0.34,-83.0266,13.129,4.018,7.44,3.899,0.737,0.905,5.07666,1,0.7622,439.2,3,0,21.54,24.0,2.79,2.24,48.4,17.0,0.0008201,6823.865868232609,1,4.188,14.94,1,2.835,1.0226,0.99,1.1e-06,111,29
141,2.403,0.72,0.898,1.6129,0.54,1.823,11.5169,0.49,0.000575,0.105728,0.2191,0.68,0.34,-85.9138,95.132,8.359,8.119,3.68,0.676,0.8643,5.02601,0,0.7581,631.1,1,1,20.46,25.89,5.35,0.72,45.4,10.8,0.0015982,3409.6357154714606,1,3.692,15.157,1,9.16,1.9082,0.99,1.38e-06,91,35
142,6.338,0.27,0.73,4.9134,0.41,2.7058,5.1982,0.36,0.000563,0.141682,0.5062,0.43,0.37,27.4713,47.103,6.217,12.815,6.23,0.769,0.9438,4.65359,0,0.8485,789.0,4,0,20.43,24.28,1.51,2.72,41.8,10.2,0.0015502,8950.433078664008,1,5.715,13.211,0,14.175,2.6393,1.0,1.81e-06,55,6
